-0.93760	   0.00000	  38.40572	 147.37591	 317.31152	 641.24820	 660.04761
-0.93720	   0.00000	  38.40729	 147.27148	 317.38967	 640.95519	 659.78219
-0.93680	   0.00000	  38.40880	 147.16702	 317.46784	 640.66224	 659.51682
-0.93640	   0.00000	  38.41027	 147.06252	 317.54602	 640.36935	 659.25150
-0.93600	   0.00000	  38.41169	 146.95797	 317.62420	 640.07651	 658.98623
-0.93560	   0.00000	  38.41307	 146.85340	 317.70240	 639.78373	 658.72101
-0.93520	   0.00000	  38.41440	 146.74878	 317.78061	 639.49101	 658.45583
-0.93480	   0.00000	  38.41568	 146.64413	 317.85883	 639.19835	 658.19071
-0.93440	   0.00000	  38.41692	 146.53943	 317.93707	 638.90575	 657.92563
-0.93400	   0.00000	  38.41811	 146.43470	 318.01531	 638.61320	 657.66061
-0.93360	   0.00000	  38.41925	 146.32993	 318.09356	 638.32071	 657.39563
-0.93320	   0.00000	  38.42035	 146.22513	 318.17183	 638.02828	 657.13070
-0.93280	   0.00000	  38.42140	 146.12028	 318.25010	 637.73591	 656.86582
-0.93240	   0.00000	  38.42240	 146.01540	 318.32839	 637.44359	 656.60100
-0.93200	   0.00000	  38.42335	 145.91047	 318.40669	 637.15134	 656.33622
-0.93160	   0.00000	  38.42426	 145.80551	 318.48500	 636.85914	 656.07149
-0.93120	   0.00000	  38.42512	 145.70051	 318.56332	 636.56700	 655.80681
-0.93080	   0.00000	  38.42593	 145.59547	 318.64165	 636.27492	 655.54217
-0.93040	   0.00000	  38.42669	 145.49040	 318.71999	 635.98290	 655.27759
-0.93000	   0.00000	  38.42741	 145.38528	 318.79834	 635.69093	 655.01306
-0.92960	   0.00000	  38.42808	 145.28013	 318.87671	 635.39903	 654.74858
-0.92920	   0.00000	  38.42870	 145.17494	 318.95508	 635.10718	 654.48415
-0.92880	   0.00000	  38.42927	 145.06970	 319.03347	 634.81540	 654.21976
-0.92840	   0.00000	  38.42980	 144.96443	 319.11186	 634.52367	 653.95543
-0.92800	   0.00000	  38.43027	 144.85912	 319.19027	 634.23200	 653.69115
-0.92760	   0.00000	  38.43070	 144.75378	 319.26869	 633.94039	 653.42691
-0.92720	   0.00000	  38.43108	 144.64839	 319.34712	 633.64883	 653.16273
-0.92680	   0.00000	  38.43142	 144.54296	 319.42556	 633.35734	 652.89860
-0.92640	   0.00000	  38.43170	 144.43750	 319.50401	 633.06591	 652.63451
-0.92600	   0.00000	  38.43194	 144.33199	 319.58247	 632.77454	 652.37048
-0.92560	   0.00000	  38.43212	 144.22645	 319.66094	 632.48322	 652.10649
-0.92520	   0.00000	  38.43226	 144.12087	 319.73943	 632.19197	 651.84256
-0.92480	   0.00000	  38.43235	 144.01525	 319.81792	 631.90077	 651.57868
-0.92440	   0.00000	  38.43239	 143.90958	 319.89643	 631.60964	 651.31484
-0.92400	   0.00000	  38.43238	 143.80388	 319.97494	 631.31856	 651.05106
-0.92360	   0.00000	  38.43233	 143.69814	 320.05347	 631.02754	 650.78733
-0.92320	   0.00000	  38.43222	 143.59236	 320.13201	 630.73659	 650.52364
-0.92280	   0.00000	  38.43206	 143.48655	 320.21056	 630.44569	 650.26001
-0.92240	   0.00000	  38.43186	 143.38069	 320.28911	 630.15486	 649.99643
-0.92200	   0.00000	  38.43161	 143.27479	 320.36768	 629.86408	 649.73290
-0.92160	   0.00000	  38.43130	 143.16885	 320.44627	 629.57336	 649.46941
-0.92120	   0.00000	  38.43095	 143.06287	 320.52486	 629.28271	 649.20598
-0.92080	   0.00000	  38.43055	 142.95686	 320.60346	 628.99211	 648.94260
-0.92040	   0.00000	  38.43009	 142.85080	 320.68207	 628.70158	 648.67927
-0.92000	   0.00000	  38.42959	 142.74470	 320.76070	 628.41110	 648.41599
-0.91960	   0.00000	  38.42904	 142.63857	 320.83933	 628.12069	 648.15276
-0.91920	   0.00000	  38.42844	 142.53239	 320.91798	 627.83034	 647.88958
-0.91880	   0.00000	  38.42779	 142.42618	 320.99663	 627.54004	 647.62645
